pais,cod_pais,grado,dominio,estimulo,indicador,variable,grupo,asterisco,categoria_1,categoria_2,categoria_3,categoria_4,porcentaje_acuerdo,nota
Argentina,ar,3,Discursivo,Carta,Género,Sexo,Niños,0,41.90,8.96,24.29,24.85,16.2,"Nota: En los gráficos se excluye el 16.2% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Argentina,ar,3,Discursivo,Carta,Género,Sexo,Niñas,0,28.36,7.38,21.45,42.81,16.2,"Nota: En los gráficos se excluye el 16.2% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Argentina,ar,3,Discursivo,Carta,Género,Ruralidad,Zona Urbana,0,35.30,8.17,22.46,34.06,16.2,"Nota: En los gráficos se excluye el 16.2% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Argentina,ar,3,Discursivo,Carta,Género,Ruralidad,Zona Rural,0,32.49,08.03,26.97,32.51,16.2,"Nota: En los gráficos se excluye el 16.2% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Argentina,ar,3,Discursivo,Carta,Género,Nacional,País,0,35.00,8.20,22.90,33.90,16.2,"Nota: En los gráficos se excluye el 16.2% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Argentina,ar,3,Discursivo,Carta,Propósito y adecuación a la consigna,Sexo,Niños,0,18.87,18.64,22.83,39.66,16.2,"Nota: En los gráficos se excluye el 16.2% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Argentina,ar,3,Discursivo,Carta,Propósito y adecuación a la consigna,Sexo,Niñas,0,15.21,16.63,17.08,51.08,16.2,"Nota: En los gráficos se excluye el 16.2% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Argentina,ar,3,Discursivo,Carta,Propósito y adecuación a la consigna,Ruralidad,Zona Urbana,0,18.87,18.64,22.83,39.66,16.2,"Nota: En los gráficos se excluye el 16.2% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Argentina,ar,3,Discursivo,Carta,Propósito y adecuación a la consigna,Ruralidad,Zona Rural,0,22.38,18.93,19.11,39.57,16.2,"Nota: En los gráficos se excluye el 16.2% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Argentina,ar,3,Discursivo,Carta,Propósito y adecuación a la consigna,Nacional,País,1,17.00,17.60,19.90,45.50,16.2,"Nota: En los gráficos se excluye el 16.2% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Brasil,br,3,Discursivo,Baile,Género,Sexo,Niños,0,28.07,27.30,29.09,15.54,25.1,"Nota: En los gráficos se excluye el 25.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Brasil,br,3,Discursivo,Baile,Género,Sexo,Niñas,0,24.12,29.52,30.12,16.24,25.1,"Nota: En los gráficos se excluye el 25.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Brasil,br,3,Discursivo,Baile,Género,Ruralidad,Zona Urbana,0,26.71,27.58,29.43,16.27,25.1,"Nota: En los gráficos se excluye el 25.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Brasil,br,3,Discursivo,Baile,Género,Ruralidad,Zona Rural,0,20.33,35.61,31.20,12.87,25.1,"Nota: En los gráficos se excluye el 25.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Brasil,br,3,Discursivo,Baile,Género,Nacional,País,1,26.00,28.40,29.60,15.90,25.1,"Nota: En los gráficos se excluye el 25.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Brasil,br,3,Discursivo,Baile,Propósito y adecuación a la consigna,Sexo,Niños,0,26.66,23.93,30.50,18.90,25.1,"Nota: En los gráficos se excluye el 25.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Brasil,br,3,Discursivo,Baile,Propósito y adecuación a la consigna,Sexo,Niñas,0,23.45,24.00,35.73,16.81,25.1,"Nota: En los gráficos se excluye el 25.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Brasil,br,3,Discursivo,Baile,Propósito y adecuación a la consigna,Ruralidad,Zona Urbana,0,25.43,23.42,33.26,17.89,25.1,"Nota: En los gráficos se excluye el 25.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Brasil,br,3,Discursivo,Baile,Propósito y adecuación a la consigna,Ruralidad,Zona Rural,0,21.45,28.48,32.82,17.25,25.1,"Nota: En los gráficos se excluye el 25.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Brasil,br,3,Discursivo,Baile,Propósito y adecuación a la consigna,Nacional,País,1,25.00,24.00,33.20,17.80,25.1,"Nota: En los gráficos se excluye el 25.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Brasil,br,3,Discursivo,Carta,Género,Sexo,Niños,0,30.25,34.77,22.72,12.26,25.1,"Nota: En los gráficos se excluye el 25.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Brasil,br,3,Discursivo,Carta,Género,Sexo,Niñas,0,22.44,29.21,30.20,18.15,25.1,"Nota: En los gráficos se excluye el 25.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Brasil,br,3,Discursivo,Carta,Género,Ruralidad,Zona Urbana,0,24.91,31.50,27.32,16.27,25.1,"Nota: En los gráficos se excluye el 25.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Brasil,br,3,Discursivo,Carta,Género,Ruralidad,Zona Rural,0,37.50,35.54,20.00,6.97,25.1,"Nota: En los gráficos se excluye el 25.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Brasil,br,3,Discursivo,Carta,Género,Nacional,País,1,26.30,31.90,26.50,15.30,25.1,"Nota: En los gráficos se excluye el 25.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Brasil,br,3,Discursivo,Carta,Propósito y adecuación a la consigna,Sexo,Niños,0,10.11,30.02,44.45,15.42,25.1,"Nota: En los gráficos se excluye el 25.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Brasil,br,3,Discursivo,Carta,Propósito y adecuación a la consigna,Sexo,Niñas,0,08.09,26.24,45.17,20.50,25.1,"Nota: En los gráficos se excluye el 25.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Brasil,br,3,Discursivo,Carta,Propósito y adecuación a la consigna,Ruralidad,Zona Urbana,0,09.01,26.55,45.02,19.42,25.1,"Nota: En los gráficos se excluye el 25.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Brasil,br,3,Discursivo,Carta,Propósito y adecuación a la consigna,Ruralidad,Zona Rural,0,9.69,40.71,43.21,6.39,25.1,"Nota: En los gráficos se excluye el 25.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Brasil,br,3,Discursivo,Carta,Propósito y adecuación a la consigna,Nacional,País,1,9.10,28.10,44.80,18.00,25.1,"Nota: En los gráficos se excluye el 25.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Colombia,co,3,Discursivo,Baile,Género,Sexo,Niños,0,64.14,3.10,14.08,18.67,8.4,"Nota: En los gráficos se excluye el 8.4% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Colombia,co,3,Discursivo,Baile,Género,Sexo,Niñas,0,61.12,4.90,13.28,20.70,8.4,"Nota: En los gráficos se excluye el 8.4% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Colombia,co,3,Discursivo,Baile,Género,Ruralidad,Zona Urbana,0,61.16,4.52,14.03,20.29,8.4,"Nota: En los gráficos se excluye el 8.4% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Colombia,co,3,Discursivo,Baile,Género,Ruralidad,Zona Rural,0,67.64,2.25,12.36,17.74,8.4,"Nota: En los gráficos se excluye el 8.4% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Colombia,co,3,Discursivo,Baile,Género,Nacional,País,0,62.60,4.00,13.70,19.70,8.4,"Nota: En los gráficos se excluye el 8.4% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Colombia,co,3,Discursivo,Baile,Propósito y adecuación a la consigna,Sexo,Niños,0,60.61,3.16,5.79,30.45,8.4,"Nota: En los gráficos se excluye el 8.4% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Colombia,co,3,Discursivo,Baile,Propósito y adecuación a la consigna,Sexo,Niñas,0,59.24,3.92,5.13,31.71,8.4,"Nota: En los gráficos se excluye el 8.4% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Colombia,co,3,Discursivo,Baile,Propósito y adecuación a la consigna,Ruralidad,Zona Urbana,0,58.63,4.22,4.69,32.46,8.4,"Nota: En los gráficos se excluye el 8.4% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Colombia,co,3,Discursivo,Baile,Propósito y adecuación a la consigna,Ruralidad,Zona Rural,0,64.41,1.37,08.08,26.13,8.4,"Nota: En los gráficos se excluye el 8.4% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Colombia,co,3,Discursivo,Baile,Propósito y adecuación a la consigna,Nacional,País,0,59.90,3.60,5.40,31.00,8.4,"Nota: En los gráficos se excluye el 8.4% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Colombia,co,3,Discursivo,Carta,Género,Sexo,Niños,0,71.89,06.04,12.19,9.87,8.4,"Nota: En los gráficos se excluye el 8.4% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Colombia,co,3,Discursivo,Carta,Género,Sexo,Niñas,0,55.66,11.24,16.74,16.36,8.4,"Nota: En los gráficos se excluye el 8.4% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Colombia,co,3,Discursivo,Carta,Género,Ruralidad,Zona Urbana,0,60.89,7.32,16.56,15.23,8.4,"Nota: En los gráficos se excluye el 8.4% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Colombia,co,3,Discursivo,Carta,Género,Ruralidad,Zona Rural,0,72.89,12.92,7.79,6.40,8.4,"Nota: En los gráficos se excluye el 8.4% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Colombia,co,3,Discursivo,Carta,Género,Nacional,País,0,63.80,8.70,14.50,13.10,8.4,"Nota: En los gráficos se excluye el 8.4% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Colombia,co,3,Discursivo,Carta,Propósito y adecuación a la consigna,Sexo,Niños,0,12.42,8.15,35.80,43.63,8.4,"Nota: En los gráficos se excluye el 8.4% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Colombia,co,3,Discursivo,Carta,Propósito y adecuación a la consigna,Sexo,Niñas,0,13.43,9.85,33.02,43.70,8.4,"Nota: En los gráficos se excluye el 8.4% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Colombia,co,3,Discursivo,Carta,Propósito y adecuación a la consigna,Ruralidad,Zona Urbana,0,10.22,8.10,35.17,46.50,8.4,"Nota: En los gráficos se excluye el 8.4% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Colombia,co,3,Discursivo,Carta,Propósito y adecuación a la consigna,Ruralidad,Zona Rural,0,21.56,12.08,31.86,34.50,8.4,"Nota: En los gráficos se excluye el 8.4% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Colombia,co,3,Discursivo,Carta,Propósito y adecuación a la consigna,Nacional,País,1,12.90,9.10,34.40,43.60,8.4,"Nota: En los gráficos se excluye el 8.4% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Costa Rica,cr,3,Discursivo,Baile,Género,Sexo,Niños,0,34.23,34.19,10.66,20.92,8,"Nota: En los gráficos se excluye el 8% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Costa Rica,cr,3,Discursivo,Baile,Género,Sexo,Niñas,0,33.99,29.46,11.35,25.20,8,"Nota: En los gráficos se excluye el 8% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Costa Rica,cr,3,Discursivo,Baile,Género,Ruralidad,Zona Urbana,0,31.11,33.80,11.07,24.02,8,"Nota: En los gráficos se excluye el 8% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Costa Rica,cr,3,Discursivo,Baile,Género,Ruralidad,Zona Rural,0,42.30,26.26,10.86,20.58,8,"Nota: En los gráficos se excluye el 8% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Costa Rica,cr,3,Discursivo,Baile,Género,Nacional,País,1,34.10,31.80,11.00,23.10,8,"Nota: En los gráficos se excluye el 8% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Costa Rica,cr,3,Discursivo,Baile,Propósito y adecuación a la consigna,Sexo,Niños,0,39.03,30.52,7.23,23.22,8,"Nota: En los gráficos se excluye el 8% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Costa Rica,cr,3,Discursivo,Baile,Propósito y adecuación a la consigna,Sexo,Niñas,0,36.81,27.28,5.87,30.04,8,"Nota: En los gráficos se excluye el 8% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Costa Rica,cr,3,Discursivo,Baile,Propósito y adecuación a la consigna,Ruralidad,Zona Urbana,0,35.46,30.05,5.94,28.54,8,"Nota: En los gráficos se excluye el 8% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Costa Rica,cr,3,Discursivo,Baile,Propósito y adecuación a la consigna,Ruralidad,Zona Rural,0,44.56,25.61,8.17,21.66,8,"Nota: En los gráficos se excluye el 8% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Costa Rica,cr,3,Discursivo,Baile,Propósito y adecuación a la consigna,Nacional,País,1,37.90,28.90,6.50,26.70,8,"Nota: En los gráficos se excluye el 8% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Costa Rica,cr,3,Discursivo,Carta,Género,Sexo,Niños,0,57.39,8.64,19.91,14.06,8,"Nota: En los gráficos se excluye el 8% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Costa Rica,cr,3,Discursivo,Carta,Género,Sexo,Niñas,0,53.60,6.88,18.56,20.96,8,"Nota: En los gráficos se excluye el 8% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Costa Rica,cr,3,Discursivo,Carta,Género,Ruralidad,Zona Urbana,0,51.71,8.17,19.88,20.24,8,"Nota: En los gráficos se excluye el 8% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Costa Rica,cr,3,Discursivo,Carta,Género,Ruralidad,Zona Rural,0,65.01,6.57,17.47,10.96,8,"Nota: En los gráficos se excluye el 8% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Costa Rica,cr,3,Discursivo,Carta,Género,Nacional,País,0,55.40,7.70,19.20,17.70,8,"Nota: En los gráficos se excluye el 8% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Costa Rica,cr,3,Discursivo,Carta,Propósito y adecuación a la consigna,Sexo,Niños,0,20.28,7.10,28.93,43.69,8,"Nota: En los gráficos se excluye el 8% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Costa Rica,cr,3,Discursivo,Carta,Propósito y adecuación a la consigna,Sexo,Niñas,0,18.59,6.83,31.90,42.68,8,"Nota: En los gráficos se excluye el 8% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Costa Rica,cr,3,Discursivo,Carta,Propósito y adecuación a la consigna,Ruralidad,Zona Urbana,0,17.83,6.69,29.14,46.34,8,"Nota: En los gráficos se excluye el 8% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Costa Rica,cr,3,Discursivo,Carta,Propósito y adecuación a la consigna,Ruralidad,Zona Rural,0,23.47,7.66,33.93,34.94,8,"Nota: En los gráficos se excluye el 8% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Costa Rica,cr,3,Discursivo,Carta,Propósito y adecuación a la consigna,Nacional,País,1,19.40,7.00,30.50,43.20,8,"Nota: En los gráficos se excluye el 8% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Cuba,cu,3,Discursivo,Baile,Género,Sexo,Niños,0,50.54,14.84,12.95,21.67,2.2,"Nota: En los gráficos se excluye el 2.2% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Cuba,cu,3,Discursivo,Baile,Género,Sexo,Niñas,0,40.97,16.86,15.32,26.84,2.2,"Nota: En los gráficos se excluye el 2.2% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Cuba,cu,3,Discursivo,Baile,Género,Ruralidad,Zona Urbana,0,44.93,15.52,14.08,25.46,2.2,"Nota: En los gráficos se excluye el 2.2% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Cuba,cu,3,Discursivo,Baile,Género,Ruralidad,Zona Rural,0,49.88,16.99,14.07,19.06,2.2,"Nota: En los gráficos se excluye el 2.2% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Cuba,cu,3,Discursivo,Baile,Género,Nacional,País,0,46.00,15.80,14.10,24.10,2.2,"Nota: En los gráficos se excluye el 2.2% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Cuba,cu,3,Discursivo,Baile,Propósito y adecuación a la consigna,Sexo,Niños,0,34.51,19.07,23.03,23.38,2.2,"Nota: En los gráficos se excluye el 2.2% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Cuba,cu,3,Discursivo,Baile,Propósito y adecuación a la consigna,Sexo,Niñas,0,28.72,18.28,22.29,30.71,2.2,"Nota: En los gráficos se excluye el 2.2% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Cuba,cu,3,Discursivo,Baile,Propósito y adecuación a la consigna,Ruralidad,Zona Urbana,0,29.34,20.10,21.72,28.84,2.2,"Nota: En los gráficos se excluye el 2.2% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Cuba,cu,3,Discursivo,Baile,Propósito y adecuación a la consigna,Ruralidad,Zona Rural,0,40.22,14.17,25.99,19.62,2.2,"Nota: En los gráficos se excluye el 2.2% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Cuba,cu,3,Discursivo,Baile,Propósito y adecuación a la consigna,Nacional,País,0,31.60,18.90,22.60,26.90,2.2,"Nota: En los gráficos se excluye el 2.2% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Cuba,cu,3,Discursivo,Carta,Género,Sexo,Niños,0,8.65,5.24,15.83,70.27,2.2,"Nota: En los gráficos se excluye el 2.2% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Cuba,cu,3,Discursivo,Carta,Género,Sexo,Niñas,0,5.36,2.70,10.33,81.61,2.2,"Nota: En los gráficos se excluye el 2.2% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Cuba,cu,3,Discursivo,Carta,Género,Ruralidad,Zona Urbana,0,06.09,3.99,12.32,77.60,2.2,"Nota: En los gráficos se excluye el 2.2% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Cuba,cu,3,Discursivo,Carta,Género,Ruralidad,Zona Rural,0,11.10,4.00,16.54,68.35,2.2,"Nota: En los gráficos se excluye el 2.2% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Cuba,cu,3,Discursivo,Carta,Género,Nacional,País,0,7.10,4.00,13.10,75.80,2.2,"Nota: En los gráficos se excluye el 2.2% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Cuba,cu,3,Discursivo,Carta,Propósito y adecuación a la consigna,Sexo,Niños,0,8.73,6.65,23.42,61.20,2.2,"Nota: En los gráficos se excluye el 2.2% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Cuba,cu,3,Discursivo,Carta,Propósito y adecuación a la consigna,Sexo,Niñas,0,7.00,5.38,17.38,70.25,2.2,"Nota: En los gráficos se excluye el 2.2% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Cuba,cu,3,Discursivo,Carta,Propósito y adecuación a la consigna,Ruralidad,Zona Urbana,0,6.76,6.17,19.44,67.63,2.2,"Nota: En los gráficos se excluye el 2.2% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
