pais,cod_pais,grado,dominio,estimulo,indicador,variable,grupo,asterisco,categoria_1,categoria_2,categoria_3,categoria_4,porcentaje_acuerdo,nota
Argentina,ar,6,Convenciones de legibilidad,Animales,Puntuación,Ruralidad,Zona Urbana,0,18.91,11.89,21.11,48.08,2.1,"Nota: En los gráficos se excluye el 2.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Argentina,ar,6,Convenciones de legibilidad,Animales,Puntuación,Ruralidad,Zona Rural,0,27.38,16.20,20.63,35.79,2.1,"Nota: En los gráficos se excluye el 2.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Argentina,ar,6,Convenciones de legibilidad,Carta,Normas de ortografía literal,Sexo,Niños,0,0.78,2.45,22.20,74.57,2.1,"Nota: En los gráficos se excluye el 2.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Argentina,ar,6,Convenciones de legibilidad,Carta,Normas de ortografía literal,Sexo,Niñas,0,0.80,1.78,19.43,77.99,2.1,"Nota: En los gráficos se excluye el 2.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Argentina,ar,6,Convenciones de legibilidad,Carta,Normas de ortografía literal,Ruralidad,Zona Urbana,0,0.69,2.12,20.01,77.18,2.1,"Nota: En los gráficos se excluye el 2.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Argentina,ar,6,Convenciones de legibilidad,Carta,Normas de ortografía literal,Ruralidad,Zona Rural,0,02.09,1.95,31.21,64.75,2.1,"Nota: En los gráficos se excluye el 2.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Argentina,ar,6,Convenciones de legibilidad,Carta,Ortografía inicial,Sexo,Niños,0,28.84,18.22,24.72,28.21,2.1,"Nota: En los gráficos se excluye el 2.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Argentina,ar,6,Convenciones de legibilidad,Carta,Ortografía inicial,Sexo,Niñas,0,25.27,18.19,25.07,31.46,2.1,"Nota: En los gráficos se excluye el 2.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Argentina,ar,6,Convenciones de legibilidad,Carta,Ortografía inicial,Ruralidad,Zona Urbana,0,26.47,17.91,25.00,30.61,2.1,"Nota: En los gráficos se excluye el 2.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Argentina,ar,6,Convenciones de legibilidad,Carta,Ortografía inicial,Ruralidad,Zona Rural,0,34.34,22.13,23.57,19.95,2.1,"Nota: En los gráficos se excluye el 2.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Argentina,ar,6,Convenciones de legibilidad,Carta,Puntuación,Sexo,Niños,0,26.48,13.61,25.24,34.67,2.1,"Nota: En los gráficos se excluye el 2.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Argentina,ar,6,Convenciones de legibilidad,Carta,Puntuación,Sexo,Niñas,0,13.01,12.15,24.58,50.26,2.1,"Nota: En los gráficos se excluye el 2.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Argentina,ar,6,Convenciones de legibilidad,Carta,Puntuación,Ruralidad,Zona Urbana,0,19.46,12.92,24.78,42.85,2.1,"Nota: En los gráficos se excluye el 2.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Argentina,ar,6,Convenciones de legibilidad,Carta,Puntuación,Ruralidad,Zona Rural,0,21.75,12.17,26.64,39.45,2.1,"Nota: En los gráficos se excluye el 2.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Argentina,ar,6,Convenciones de legibilidad,Animales,Normas de ortografía literal,Nacional,País,0,0.80,2.60,18.40,78.20,2.1,"Nota: En los gráficos se excluye el 2.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Argentina,ar,6,Convenciones de legibilidad,Animales,Ortografía inicial,Nacional,País,1,22.20,15.20,24.60,38.00,2.1,"Nota: En los gráficos se excluye el 2.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Argentina,ar,6,Convenciones de legibilidad,Animales,Puntuación,Nacional,País,1,19.50,12.20,21.10,47.30,2.1,"Nota: En los gráficos se excluye el 2.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Argentina,ar,6,Convenciones de legibilidad,Carta,Normas de ortografía literal,Nacional,País,0,0.80,2.10,20.80,76.30,2.1,"Nota: En los gráficos se excluye el 2.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Argentina,ar,6,Convenciones de legibilidad,Carta,Ortografía inicial,Nacional,País,0,27.00,18.20,24.90,29.90,2.1,"Nota: En los gráficos se excluye el 2.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Argentina,ar,6,Convenciones de legibilidad,Carta,Puntuación,Nacional,País,1,19.60,12.90,24.90,42.60,2.1,"Nota: En los gráficos se excluye el 2.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Brasil,br,6,Convenciones de legibilidad,Animales,Normas de ortografía literal,Sexo,Niños,0,20.70,12.11,21.32,45.87,3.7,"Nota: En los gráficos se excluye el 3.7% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Brasil,br,6,Convenciones de legibilidad,Animales,Normas de ortografía literal,Sexo,Niñas,0,18.41,10.43,18.52,52.64,3.7,"Nota: En los gráficos se excluye el 3.7% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Brasil,br,6,Convenciones de legibilidad,Animales,Normas de ortografía literal,Ruralidad,Zona Urbana,0,17.39,10.97,20.85,50.79,3.7,"Nota: En los gráficos se excluye el 3.7% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Brasil,br,6,Convenciones de legibilidad,Animales,Normas de ortografía literal,Ruralidad,Zona Rural,0,37.09,13.87,12.82,36.22,3.7,"Nota: En los gráficos se excluye el 3.7% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Brasil,br,6,Convenciones de legibilidad,Animales,Ortografía inicial,Sexo,Niños,0,1.18,5.91,31.11,61.80,3.7,"Nota: En los gráficos se excluye el 3.7% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Brasil,br,6,Convenciones de legibilidad,Animales,Ortografía inicial,Sexo,Niñas,0,0.90,4.73,28.95,65.42,3.7,"Nota: En los gráficos se excluye el 3.7% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Brasil,br,6,Convenciones de legibilidad,Animales,Ortografía inicial,Ruralidad,Zona Urbana,0,0.82,4.70,28.52,65.96,3.7,"Nota: En los gráficos se excluye el 3.7% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Brasil,br,6,Convenciones de legibilidad,Animales,Ortografía inicial,Ruralidad,Zona Rural,0,2.80,10.41,42.80,43.98,3.7,"Nota: En los gráficos se excluye el 3.7% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Brasil,br,6,Convenciones de legibilidad,Animales,Puntuación,Sexo,Niños,0,8.78,4.62,20.43,66.17,3.7,"Nota: En los gráficos se excluye el 3.7% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Brasil,br,6,Convenciones de legibilidad,Animales,Puntuación,Sexo,Niñas,0,4.24,03.09,16.43,76.25,3.7,"Nota: En los gráficos se excluye el 3.7% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Brasil,br,6,Convenciones de legibilidad,Animales,Puntuación,Ruralidad,Zona Urbana,0,5.90,3.85,17.53,72.72,3.7,"Nota: En los gráficos se excluye el 3.7% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Brasil,br,6,Convenciones de legibilidad,Animales,Puntuación,Ruralidad,Zona Rural,0,12.09,4.64,26.11,57.16,3.7,"Nota: En los gráficos se excluye el 3.7% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Brasil,br,6,Convenciones de legibilidad,Carta,Normas de ortografía literal,Sexo,Niños,0,9.66,10.40,23.69,56.24,3.7,"Nota: En los gráficos se excluye el 3.7% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Brasil,br,6,Convenciones de legibilidad,Carta,Normas de ortografía literal,Sexo,Niñas,0,7.38,8.28,19.82,64.52,3.7,"Nota: En los gráficos se excluye el 3.7% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Brasil,br,6,Convenciones de legibilidad,Carta,Normas de ortografía literal,Ruralidad,Zona Urbana,0,6.99,8.90,21.49,62.62,3.7,"Nota: En los gráficos se excluye el 3.7% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Brasil,br,6,Convenciones de legibilidad,Carta,Normas de ortografía literal,Ruralidad,Zona Rural,0,19.08,12.29,23.33,45.30,3.7,"Nota: En los gráficos se excluye el 3.7% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Brasil,br,6,Convenciones de legibilidad,Carta,Ortografía inicial,Sexo,Niños,0,2.96,7.24,36.67,53.13,3.7,"Nota: En los gráficos se excluye el 3.7% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Brasil,br,6,Convenciones de legibilidad,Carta,Ortografía inicial,Sexo,Niñas,0,1.32,4.47,30.93,63.28,3.7,"Nota: En los gráficos se excluye el 3.7% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Brasil,br,6,Convenciones de legibilidad,Carta,Ortografía inicial,Ruralidad,Zona Urbana,0,1.94,6.00,32.08,59.98,3.7,"Nota: En los gráficos se excluye el 3.7% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Brasil,br,6,Convenciones de legibilidad,Carta,Ortografía inicial,Ruralidad,Zona Rural,0,3.42,4.66,45.46,46.46,3.7,"Nota: En los gráficos se excluye el 3.7% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Brasil,br,6,Convenciones de legibilidad,Carta,Puntuación,Sexo,Niños,0,10.77,19.50,27.93,41.80,3.7,"Nota: En los gráficos se excluye el 3.7% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Brasil,br,6,Convenciones de legibilidad,Carta,Puntuación,Sexo,Niñas,0,5.58,9.91,25.99,58.53,3.7,"Nota: En los gráficos se excluye el 3.7% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Brasil,br,6,Convenciones de legibilidad,Carta,Puntuación,Ruralidad,Zona Urbana,0,7.44,13.62,27.02,51.92,3.7,"Nota: En los gráficos se excluye el 3.7% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Brasil,br,6,Convenciones de legibilidad,Carta,Puntuación,Ruralidad,Zona Rural,0,12.93,21.60,26.39,39.07,3.7,"Nota: En los gráficos se excluye el 3.7% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Brasil,br,6,Convenciones de legibilidad,Animales,Normas de ortografía literal,Nacional,País,0,19.60,11.30,20.00,49.20,3.7,"Nota: En los gráficos se excluye el 3.7% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Brasil,br,6,Convenciones de legibilidad,Animales,Ortografía inicial,Nacional,País,0,1.00,5.30,30.10,63.50,3.7,"Nota: En los gráficos se excluye el 3.7% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Brasil,br,6,Convenciones de legibilidad,Animales,Puntuación,Nacional,País,1,6.60,3.90,18.50,71.00,3.7,"Nota: En los gráficos se excluye el 3.7% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Brasil,br,6,Convenciones de legibilidad,Carta,Normas de ortografía literal,Nacional,País,0,8.50,9.30,21.70,60.50,3.7,"Nota: En los gráficos se excluye el 3.7% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Brasil,br,6,Convenciones de legibilidad,Carta,Ortografía inicial,Nacional,País,1,2.10,5.80,33.70,58.30,3.7,"Nota: En los gráficos se excluye el 3.7% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Brasil,br,6,Convenciones de legibilidad,Carta,Puntuación,Nacional,País,0,8.10,14.60,26.90,50.30,3.7,"Nota: En los gráficos se excluye el 3.7% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Colombia,co,6,Convenciones de legibilidad,Animales,Normas de ortografía literal,Sexo,Niños,0,1.98,6.54,20.73,70.76,1.3,"Nota: En los gráficos se excluye el 1.3% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Colombia,co,6,Convenciones de legibilidad,Animales,Normas de ortografía literal,Sexo,Niñas,0,1.87,3.79,20.90,73.44,1.3,"Nota: En los gráficos se excluye el 1.3% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Colombia,co,6,Convenciones de legibilidad,Animales,Normas de ortografía literal,Ruralidad,Zona Urbana,0,1.80,3.73,19.09,75.38,1.3,"Nota: En los gráficos se excluye el 1.3% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Colombia,co,6,Convenciones de legibilidad,Animales,Normas de ortografía literal,Ruralidad,Zona Rural,0,2.42,10.92,27.46,59.21,1.3,"Nota: En los gráficos se excluye el 1.3% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Colombia,co,6,Convenciones de legibilidad,Animales,Ortografía inicial,Sexo,Niños,0,39.34,13.86,20.03,26.77,1.3,"Nota: En los gráficos se excluye el 1.3% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Colombia,co,6,Convenciones de legibilidad,Animales,Ortografía inicial,Sexo,Niñas,0,30.62,15.13,18.73,35.52,1.3,"Nota: En los gráficos se excluye el 1.3% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Colombia,co,6,Convenciones de legibilidad,Animales,Ortografía inicial,Ruralidad,Zona Urbana,0,31.27,14.24,20.11,34.38,1.3,"Nota: En los gráficos se excluye el 1.3% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Colombia,co,6,Convenciones de legibilidad,Animales,Ortografía inicial,Ruralidad,Zona Rural,0,49.93,15.38,16.63,18.06,1.3,"Nota: En los gráficos se excluye el 1.3% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Colombia,co,6,Convenciones de legibilidad,Animales,Puntuación,Sexo,Niños,0,16.56,4.11,26.76,52.58,1.3,"Nota: En los gráficos se excluye el 1.3% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Colombia,co,6,Convenciones de legibilidad,Animales,Puntuación,Sexo,Niñas,0,11.23,4.70,23.78,60.30,1.3,"Nota: En los gráficos se excluye el 1.3% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Colombia,co,6,Convenciones de legibilidad,Animales,Puntuación,Ruralidad,Zona Urbana,0,12.22,3.83,24.61,59.34,1.3,"Nota: En los gráficos se excluye el 1.3% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Colombia,co,6,Convenciones de legibilidad,Animales,Puntuación,Ruralidad,Zona Rural,0,20.70,6.59,28.01,44.70,1.3,"Nota: En los gráficos se excluye el 1.3% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Colombia,co,6,Convenciones de legibilidad,Carta,Normas de ortografía literal,Sexo,Niños,0,04.04,6.41,25.88,63.67,1.3,"Nota: En los gráficos se excluye el 1.3% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Colombia,co,6,Convenciones de legibilidad,Carta,Normas de ortografía literal,Sexo,Niñas,0,1.29,4.16,27.98,66.57,1.3,"Nota: En los gráficos se excluye el 1.3% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Colombia,co,6,Convenciones de legibilidad,Carta,Normas de ortografía literal,Ruralidad,Zona Urbana,0,2.41,4.77,25.16,67.66,1.3,"Nota: En los gráficos se excluye el 1.3% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Colombia,co,6,Convenciones de legibilidad,Carta,Normas de ortografía literal,Ruralidad,Zona Rural,0,3.49,7.12,33.51,55.88,1.3,"Nota: En los gráficos se excluye el 1.3% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Colombia,co,6,Convenciones de legibilidad,Carta,Ortografía inicial,Sexo,Niños,0,44.83,15.57,20.28,19.32,1.3,"Nota: En los gráficos se excluye el 1.3% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Colombia,co,6,Convenciones de legibilidad,Carta,Ortografía inicial,Sexo,Niñas,0,35.11,18.77,22.75,23.36,1.3,"Nota: En los gráficos se excluye el 1.3% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Colombia,co,6,Convenciones de legibilidad,Carta,Ortografía inicial,Ruralidad,Zona Urbana,0,35.85,18.13,22.29,23.73,1.3,"Nota: En los gráficos se excluye el 1.3% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Colombia,co,6,Convenciones de legibilidad,Carta,Ortografía inicial,Ruralidad,Zona Rural,0,54.73,13.77,18.76,12.73,1.3,"Nota: En los gráficos se excluye el 1.3% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Colombia,co,6,Convenciones de legibilidad,Carta,Puntuación,Sexo,Niños,0,20.96,5.96,22.26,50.82,1.3,"Nota: En los gráficos se excluye el 1.3% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Colombia,co,6,Convenciones de legibilidad,Carta,Puntuación,Sexo,Niñas,0,13.65,5.67,24.22,56.46,1.3,"Nota: En los gráficos se excluye el 1.3% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Colombia,co,6,Convenciones de legibilidad,Carta,Puntuación,Ruralidad,Zona Urbana,0,15.84,5.15,21.48,57.54,1.3,"Nota: En los gráficos se excluye el 1.3% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Colombia,co,6,Convenciones de legibilidad,Carta,Puntuación,Ruralidad,Zona Rural,0,22.42,8.26,29.80,39.52,1.3,"Nota: En los gráficos se excluye el 1.3% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Colombia,co,6,Convenciones de legibilidad,Animales,Normas de ortografía literal,Nacional,País,0,1.90,5.20,20.80,72.10,1.3,"Nota: En los gráficos se excluye el 1.3% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Colombia,co,6,Convenciones de legibilidad,Animales,Ortografía inicial,Nacional,País,0,35.10,14.50,19.40,31.00,1.3,"Nota: En los gráficos se excluye el 1.3% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Colombia,co,6,Convenciones de legibilidad,Animales,Puntuación,Nacional,País,1,14.00,4.40,25.30,56.30,1.3,"Nota: En los gráficos se excluye el 1.3% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Colombia,co,6,Convenciones de legibilidad,Carta,Normas de ortografía literal,Nacional,País,0,2.60,5.30,26.90,65.10,1.3,"Nota: En los gráficos se excluye el 1.3% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Colombia,co,6,Convenciones de legibilidad,Carta,Ortografía inicial,Nacional,País,1,39.90,17.20,21.50,21.40,1.3,"Nota: En los gráficos se excluye el 1.3% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Colombia,co,6,Convenciones de legibilidad,Carta,Puntuación,Nacional,País,0,17.20,5.80,23.30,53.70,1.3,"Nota: En los gráficos se excluye el 1.3% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Costa Rica,cr,6,Convenciones de legibilidad,Animales,Normas de ortografía literal,Sexo,Niños,0,01.04,03.05,42.09,53.81,,"Nota: En los gráficos no se excluyen respuestas, pues todas pudieron ser codificadas con la rúbrica."
Costa Rica,cr,6,Convenciones de legibilidad,Animales,Normas de ortografía literal,Sexo,Niñas,0,0.62,3.51,39.84,56.03,,"Nota: En los gráficos no se excluyen respuestas, pues todas pudieron ser codificadas con la rúbrica."
Costa Rica,cr,6,Convenciones de legibilidad,Animales,Normas de ortografía literal,Ruralidad,Zona Urbana,0,0.28,2.36,40.35,57.01,,"Nota: En los gráficos no se excluyen respuestas, pues todas pudieron ser codificadas con la rúbrica."
Costa Rica,cr,6,Convenciones de legibilidad,Animales,Normas de ortografía literal,Ruralidad,Zona Rural,0,2.33,5.79,42.55,49.33,,"Nota: En los gráficos no se excluyen respuestas, pues todas pudieron ser codificadas con la rúbrica."
Costa Rica,cr,6,Convenciones de legibilidad,Animales,Ortografía inicial,Sexo,Niños,0,47.63,13.96,14.90,23.52,,"Nota: En los gráficos no se excluyen respuestas, pues todas pudieron ser codificadas con la rúbrica."
