pais,cod_pais,grado,dominio,estimulo,indicador,variable,grupo,asterisco,categoria_1,categoria_2,categoria_3,categoria_4,porcentaje_acuerdo,nota
Argentina,ar,3,Textual,Baile,Concordancia,Sexo,Niños,0,0.36,2.62,25.48,71.54,16.2,"Nota: En los gráficos se excluye el 16.2% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Argentina,ar,3,Textual,Baile,Concordancia,Sexo,Niñas,0,0.24,4.60,27.82,67.34,16.2,"Nota: En los gráficos se excluye el 16.2% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Argentina,ar,3,Textual,Baile,Concordancia,Ruralidad,Zona Urbana,0,0.33,3.31,25.49,70.87,16.2,"Nota: En los gráficos se excluye el 16.2% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Argentina,ar,3,Textual,Baile,Concordancia,Ruralidad,Zona Rural,0,0.00,07.04,37.67,55.29,16.2,"Nota: En los gráficos se excluye el 16.2% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Argentina,ar,3,Textual,Baile,Concordancia,Nacional,País,0,0.30,3.70,26.70,69.30,16.2,"Nota: En los gráficos se excluye el 16.2% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Argentina,ar,3,Textual,Baile,Vocabulario,Sexo,Niños,0,0.00,0.43,6.42,93.16,16.2,"Nota: En los gráficos se excluye el 16.2% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Argentina,ar,3,Textual,Baile,Vocabulario,Sexo,Niñas,0,0.00,0.29,7.98,91.73,16.2,"Nota: En los gráficos se excluye el 16.2% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Argentina,ar,3,Textual,Baile,Vocabulario,Ruralidad,Zona Urbana,0,0.00,0.39,7.23,92.37,16.2,"Nota: En los gráficos se excluye el 16.2% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Argentina,ar,3,Textual,Baile,Vocabulario,Ruralidad,Zona Rural,0,0.00,0.00,7.42,92.58,16.2,"Nota: En los gráficos se excluye el 16.2% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Argentina,ar,3,Textual,Baile,Vocabulario,Nacional,País,0,0.00,0.40,7.30,92.40,16.2,"Nota: En los gráficos se excluye el 16.2% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Argentina,ar,3,Textual,Carta,Coherencia global,Sexo,Niños,0,3.40,4.18,10.84,81.58,16.2,"Nota: En los gráficos se excluye el 16.2% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Argentina,ar,3,Textual,Carta,Coherencia global,Sexo,Niñas,0,1.84,3.73,10.47,83.97,16.2,"Nota: En los gráficos se excluye el 16.2% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Argentina,ar,3,Textual,Carta,Coherencia global,Ruralidad,Zona Urbana,0,2.47,3.57,10.46,83.50,16.2,"Nota: En los gráficos se excluye el 16.2% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Argentina,ar,3,Textual,Carta,Coherencia global,Ruralidad,Zona Rural,0,3.96,7.53,12.37,76.14,16.2,"Nota: En los gráficos se excluye el 16.2% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Argentina,ar,3,Textual,Carta,Coherencia global,Nacional,País,0,2.60,3.90,10.60,82.80,16.2,"Nota: En los gráficos se excluye el 16.2% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Argentina,ar,3,Textual,Carta,Cohesión,Sexo,Niños,0,1.83,3.25,19.49,75.44,16.2,"Nota: En los gráficos se excluye el 16.2% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Argentina,ar,3,Textual,Carta,Cohesión,Sexo,Niñas,0,0.58,2.57,18.54,78.31,16.2,"Nota: En los gráficos se excluye el 16.2% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Argentina,ar,3,Textual,Carta,Cohesión,Ruralidad,Zona Urbana,0,1.11,03.03,18.28,77.58,16.2,"Nota: En los gráficos se excluye el 16.2% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Argentina,ar,3,Textual,Carta,Cohesión,Ruralidad,Zona Rural,0,2.00,1.70,25.83,70.46,16.2,"Nota: En los gráficos se excluye el 16.2% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Argentina,ar,3,Textual,Carta,Cohesión,Nacional,País,0,1.20,2.90,19.00,76.90,16.2,"Nota: En los gráficos se excluye el 16.2% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Argentina,ar,3,Textual,Carta,Concordancia,Sexo,Niños,0,0.42,6.38,26.34,66.85,16.2,"Nota: En los gráficos se excluye el 16.2% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Argentina,ar,3,Textual,Carta,Concordancia,Sexo,Niñas,0,0.30,5.46,27.24,67.00,16.2,"Nota: En los gráficos se excluye el 16.2% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Argentina,ar,3,Textual,Carta,Concordancia,Ruralidad,Zona Urbana,0,0.40,5.91,25.72,67.98,16.2,"Nota: En los gráficos se excluye el 16.2% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Argentina,ar,3,Textual,Carta,Concordancia,Ruralidad,Zona Rural,0,0.00,5.96,36.83,57.21,16.2,"Nota: En los gráficos se excluye el 16.2% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Argentina,ar,3,Textual,Carta,Concordancia,Nacional,País,0,0.40,5.90,26.80,67.00,16.2,"Nota: En los gráficos se excluye el 16.2% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Argentina,ar,3,Textual,Carta,Vocabulario,Sexo,Niños,0,0.34,0.42,7.86,91.38,16.2,"Nota: En los gráficos se excluye el 16.2% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Argentina,ar,3,Textual,Carta,Vocabulario,Sexo,Niñas,0,0.31,0.00,5.81,93.88,16.2,"Nota: En los gráficos se excluye el 16.2% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Argentina,ar,3,Textual,Carta,Vocabulario,Ruralidad,Zona Urbana,0,0.36,0.14,7.00,92.51,16.2,"Nota: En los gráficos se excluye el 16.2% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Argentina,ar,3,Textual,Carta,Vocabulario,Ruralidad,Zona Rural,0,0.00,0.87,5.15,93.98,16.2,"Nota: En los gráficos se excluye el 16.2% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Argentina,ar,3,Textual,Carta,Vocabulario,Nacional,País,0,0.30,0.20,6.80,92.60,16.2,"Nota: En los gráficos se excluye el 16.2% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Brasil,br,3,Textual,Baile,Coherencia global,Sexo,Niños,0,5.38,26.37,44.32,23.93,25.1,"Nota: En los gráficos se excluye el 25.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Brasil,br,3,Textual,Baile,Coherencia global,Sexo,Niñas,0,2.39,24.57,44.70,28.35,25.1,"Nota: En los gráficos se excluye el 25.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Brasil,br,3,Textual,Baile,Coherencia global,Ruralidad,Zona Urbana,0,2.96,24.78,44.95,27.31,25.1,"Nota: En los gráficos se excluye el 25.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Brasil,br,3,Textual,Baile,Coherencia global,Ruralidad,Zona Rural,0,11.04,30.87,40.91,17.18,25.1,"Nota: En los gráficos se excluye el 25.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Brasil,br,3,Textual,Baile,Coherencia global,Nacional,País,1,3.80,25.40,44.50,26.20,25.1,"Nota: En los gráficos se excluye el 25.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Brasil,br,3,Textual,Baile,Cohesión,Sexo,Niños,0,6.64,22.50,56.90,13.96,25.1,"Nota: En los gráficos se excluye el 25.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Brasil,br,3,Textual,Baile,Cohesión,Sexo,Niñas,0,2.75,24.00,57.76,15.48,25.1,"Nota: En los gráficos se excluye el 25.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Brasil,br,3,Textual,Baile,Cohesión,Ruralidad,Zona Urbana,0,3.84,21.66,59.13,15.36,25.1,"Nota: En los gráficos se excluye el 25.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Brasil,br,3,Textual,Baile,Cohesión,Ruralidad,Zona Rural,0,11.09,36.69,42.56,9.66,25.1,"Nota: En los gráficos se excluye el 25.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Brasil,br,3,Textual,Baile,Cohesión,Nacional,País,1,4.60,23.30,57.30,14.70,25.1,"Nota: En los gráficos se excluye el 25.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Brasil,br,3,Textual,Baile,Concordancia,Sexo,Niños,0,0.79,12.06,43.01,44.14,25.1,"Nota: En los gráficos se excluye el 25.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Brasil,br,3,Textual,Baile,Concordancia,Sexo,Niñas,0,1.43,11.38,45.33,41.85,25.1,"Nota: En los gráficos se excluye el 25.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Brasil,br,3,Textual,Baile,Concordancia,Ruralidad,Zona Urbana,0,1.00,10.80,43.75,44.46,25.1,"Nota: En los gráficos se excluye el 25.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Brasil,br,3,Textual,Baile,Concordancia,Ruralidad,Zona Rural,0,2.16,19.24,48.10,30.50,25.1,"Nota: En los gráficos se excluye el 25.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Brasil,br,3,Textual,Baile,Concordancia,Nacional,País,1,1.10,11.70,44.20,43.00,25.1,"Nota: En los gráficos se excluye el 25.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Brasil,br,3,Textual,Baile,Vocabulario,Sexo,Niños,0,1.81,4.25,28.57,65.36,25.1,"Nota: En los gráficos se excluye el 25.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Brasil,br,3,Textual,Baile,Vocabulario,Sexo,Niñas,0,0.71,3.42,27.36,68.51,25.1,"Nota: En los gráficos se excluye el 25.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Brasil,br,3,Textual,Baile,Vocabulario,Ruralidad,Zona Urbana,0,0.53,3.84,27.37,68.26,25.1,"Nota: En los gráficos se excluye el 25.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Brasil,br,3,Textual,Baile,Vocabulario,Ruralidad,Zona Rural,0,07.07,3.68,32.69,56.56,25.1,"Nota: En los gráficos se excluye el 25.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Brasil,br,3,Textual,Baile,Vocabulario,Nacional,País,0,1.20,3.80,27.90,67.00,25.1,"Nota: En los gráficos se excluye el 25.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Brasil,br,3,Textual,Carta,Coherencia global,Sexo,Niños,0,2.31,18.28,51.83,27.57,25.1,"Nota: En los gráficos se excluye el 25.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Brasil,br,3,Textual,Carta,Coherencia global,Sexo,Niñas,0,1.46,17.44,40.72,40.39,25.1,"Nota: En los gráficos se excluye el 25.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Brasil,br,3,Textual,Carta,Coherencia global,Ruralidad,Zona Urbana,0,1.90,17.19,46.35,34.55,25.1,"Nota: En los gráficos se excluye el 25.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Brasil,br,3,Textual,Carta,Coherencia global,Ruralidad,Zona Rural,0,1.67,23.26,44.74,30.33,25.1,"Nota: En los gráficos se excluye el 25.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Brasil,br,3,Textual,Carta,Coherencia global,Nacional,País,1,1.90,17.90,46.20,34.10,25.1,"Nota: En los gráficos se excluye el 25.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Brasil,br,3,Textual,Carta,Cohesión,Sexo,Niños,0,3.78,41.24,38.97,16.01,25.1,"Nota: En los gráficos se excluye el 25.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Brasil,br,3,Textual,Carta,Cohesión,Sexo,Niñas,0,2.85,36.27,38.05,22.84,25.1,"Nota: En los gráficos se excluye el 25.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Brasil,br,3,Textual,Carta,Cohesión,Ruralidad,Zona Urbana,0,3.12,36.01,40.50,20.37,25.1,"Nota: En los gráficos se excluye el 25.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Brasil,br,3,Textual,Carta,Cohesión,Ruralidad,Zona Rural,0,4.85,60.83,22.13,12.19,25.1,"Nota: En los gráficos se excluye el 25.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Brasil,br,3,Textual,Carta,Cohesión,Nacional,País,1,3.30,38.70,38.50,19.50,25.1,"Nota: En los gráficos se excluye el 25.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Brasil,br,3,Textual,Carta,Concordancia,Sexo,Niños,0,2.18,10.94,47.17,39.71,25.1,"Nota: En los gráficos se excluye el 25.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Brasil,br,3,Textual,Carta,Concordancia,Sexo,Niñas,0,1.28,10.79,49.84,38.09,25.1,"Nota: En los gráficos se excluye el 25.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Brasil,br,3,Textual,Carta,Concordancia,Ruralidad,Zona Urbana,0,1.57,10.34,48.18,39.91,25.1,"Nota: En los gráficos se excluye el 25.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Brasil,br,3,Textual,Carta,Concordancia,Ruralidad,Zona Rural,0,2.98,15.16,51.38,30.48,25.1,"Nota: En los gráficos se excluye el 25.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Brasil,br,3,Textual,Carta,Concordancia,Nacional,País,1,1.70,10.90,48.50,38.90,25.1,"Nota: En los gráficos se excluye el 25.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Brasil,br,3,Textual,Carta,Vocabulario,Sexo,Niños,0,1.68,14.09,47.51,36.72,25.1,"Nota: En los gráficos se excluye el 25.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Brasil,br,3,Textual,Carta,Vocabulario,Sexo,Niñas,0,1.19,11.75,39.38,47.69,25.1,"Nota: En los gráficos se excluye el 25.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Brasil,br,3,Textual,Carta,Vocabulario,Ruralidad,Zona Urbana,0,1.23,12.06,42.89,43.81,25.1,"Nota: En los gráficos se excluye el 25.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Brasil,br,3,Textual,Carta,Vocabulario,Ruralidad,Zona Rural,0,03.04,19.73,47.34,29.89,25.1,"Nota: En los gráficos se excluye el 25.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Brasil,br,3,Textual,Carta,Vocabulario,Nacional,País,1,1.40,12.90,43.40,42.30,25.1,"Nota: En los gráficos se excluye el 25.1% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Colombia,co,3,Textual,Baile,Coherencia global,Sexo,Niños,0,3.31,5.20,11.88,79.61,8.4,"Nota: En los gráficos se excluye el 8.4% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Colombia,co,3,Textual,Baile,Coherencia global,Sexo,Niñas,0,2.93,03.05,15.80,78.22,8.4,"Nota: En los gráficos se excluye el 8.4% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Colombia,co,3,Textual,Baile,Coherencia global,Ruralidad,Zona Urbana,0,3.30,2.88,13.96,79.86,8.4,"Nota: En los gráficos se excluye el 8.4% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Colombia,co,3,Textual,Baile,Coherencia global,Ruralidad,Zona Rural,0,2.47,8.35,13.47,75.70,8.4,"Nota: En los gráficos se excluye el 8.4% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Colombia,co,3,Textual,Baile,Coherencia global,Nacional,País,0,3.10,4.10,13.90,78.90,8.4,"Nota: En los gráficos se excluye el 8.4% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Colombia,co,3,Textual,Baile,Cohesión,Sexo,Niños,0,10.71,3.41,35.42,50.46,8.4,"Nota: En los gráficos se excluye el 8.4% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Colombia,co,3,Textual,Baile,Cohesión,Sexo,Niñas,0,8.17,5.43,35.54,50.86,8.4,"Nota: En los gráficos se excluye el 8.4% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Colombia,co,3,Textual,Baile,Cohesión,Ruralidad,Zona Urbana,0,7.54,4.61,35.95,51.90,8.4,"Nota: En los gráficos se excluye el 8.4% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Colombia,co,3,Textual,Baile,Cohesión,Ruralidad,Zona Rural,0,15.90,3.80,33.85,46.45,8.4,"Nota: En los gráficos se excluye el 8.4% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Colombia,co,3,Textual,Baile,Cohesión,Nacional,País,1,9.40,4.40,35.50,50.70,8.4,"Nota: En los gráficos se excluye el 8.4% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Colombia,co,3,Textual,Baile,Concordancia,Sexo,Niños,0,0.66,6.68,27.69,64.97,8.4,"Nota: En los gráficos se excluye el 8.4% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Colombia,co,3,Textual,Baile,Concordancia,Sexo,Niñas,0,1.29,5.50,30.33,62.87,8.4,"Nota: En los gráficos se excluye el 8.4% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Colombia,co,3,Textual,Baile,Concordancia,Ruralidad,Zona Urbana,0,0.63,05.05,29.51,64.80,8.4,"Nota: En los gráficos se excluye el 8.4% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Colombia,co,3,Textual,Baile,Concordancia,Ruralidad,Zona Rural,0,2.19,9.62,27.18,61.01,8.4,"Nota: En los gráficos se excluye el 8.4% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Colombia,co,3,Textual,Baile,Concordancia,Nacional,País,0,1.00,6.10,29.00,64.00,8.4,"Nota: En los gráficos se excluye el 8.4% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Colombia,co,3,Textual,Baile,Vocabulario,Sexo,Niños,0,5.47,1.69,16.13,76.71,8.4,"Nota: En los gráficos se excluye el 8.4% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Colombia,co,3,Textual,Baile,Vocabulario,Sexo,Niñas,0,3.88,2.16,20.27,73.69,8.4,"Nota: En los gráficos se excluye el 8.4% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Colombia,co,3,Textual,Baile,Vocabulario,Ruralidad,Zona Urbana,0,4.60,2.12,18.55,74.72,8.4,"Nota: En los gráficos se excluye el 8.4% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Colombia,co,3,Textual,Baile,Vocabulario,Ruralidad,Zona Rural,0,4.83,1.24,17.02,76.91,8.4,"Nota: En los gráficos se excluye el 8.4% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Colombia,co,3,Textual,Baile,Vocabulario,Nacional,País,0,4.70,1.90,18.20,75.20,8.4,"Nota: En los gráficos se excluye el 8.4% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Colombia,co,3,Textual,Carta,Coherencia global,Sexo,Niños,0,2.35,4.20,10.12,83.33,8.4,"Nota: En los gráficos se excluye el 8.4% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
